	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
GSM617295.CEL	0.0	1.5246198	0.0	3.546695	0.5187358	2.4108162	0.0011327267	2.6779115	0.19220006	0.5769978	0.0	0.0	1.0056398	0.0	0.0	0.42599714	2.9118135	0.0	0.0	0.0
GSM617296.CEL	0.0	2.0903347	0.0	3.9922473	0.8700253	2.7627003	0.0	2.4557393	0.0	0.64130175	0.0	0.0	1.118469	0.0	0.0	0.30653116	3.530438	0.0	0.0	0.0
GSM617297.CEL	0.0	3.2677896	0.0	3.748523	0.7842898	3.5040722	0.0	1.8501889	0.24535698	0.88553274	0.0	0.0	1.4655582	0.0	0.0	0.2048728	3.2382262	0.0	0.0	0.0
GSM617298.CEL	0.0	0.13571441	0.0	0.0	0.0	0.0	0.17209095	0.0	0.0	0.0	0.0	0.0	0.1379115	8.228896	1.8478127	0.0	0.0	0.0	0.0	0.31152377
GSM617299.CEL	0.0	0.17008995	0.0	0.0	0.0	0.0	0.14363301	0.0	0.0	0.0	0.0	0.0	0.13895777	8.161492	1.8534708	0.0	0.0	0.0	0.0	0.36781296
GSM617300.CEL	0.0	0.027722612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11939296	7.8772526	2.01378	0.0	0.0	0.0	0.0	0.5505476
GSM617301.CEL	0.0	0.024322726	0.0	0.0	0.0	0.0	0.0032331944	0.0	0.0	0.0	0.0	0.0	0.08060601	7.745671	2.065259	0.0	0.0	0.0	0.0	0.42919302
GSM625973.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033426702	0.0	0.053972453	7.647141	1.6844583	0.0	0.0	0.0	0.0	0.36931735
GSM625974.CEL	0.0	0.22677901	0.0	0.0	0.0	0.0	0.21075082	0.0	0.0	0.0	0.0	0.0	0.08742651	7.731683	1.6887138	0.0	0.0	0.0	0.0	0.31700993
GSM625975.CEL	0.0	0.10483332	0.0	0.0	0.0	0.0	0.058310747	0.0	0.0	0.0	0.0	0.0	0.08132294	7.683947	1.8378024	0.0	0.0	0.0	0.0	0.21590969
GSM625976.CEL	0.0	0.031929962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03812784	0.0	0.12148896	7.4586625	1.7151444	0.0	0.0	0.0	0.0	0.33371696
GSM625977.CEL	0.0	0.1769959	0.0	0.0	0.0	0.0019371435	0.014378428	0.0	0.0	0.0	0.0	0.0	0.106393546	7.900668	1.6509874	0.0	0.0	0.0	0.0	0.34436798
GSM625978.CEL	0.0	0.21047765	0.0	0.0	0.103754856	0.039321978	0.1293754	0.0	0.0	0.0	0.0	0.0	0.19015977	6.7263365	2.2548583	0.0	0.0	0.0	0.0	0.046959937
GSM625979.CEL	0.0	0.11661242	0.0	0.0	0.0	0.023783479	0.20905012	0.0	0.0	0.0	0.011922896	0.0	0.11801097	6.472873	2.5137036	0.0	0.0	0.0	0.0	0.15588742
GSM625980.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13228929	0.0	0.25910577	6.263787	2.4589238	0.0	0.0	0.0	0.0	0.042858064
GSM625981.CEL	0.0	0.23888218	0.0	0.0	0.021139756	0.064309224	0.6544242	0.0	0.0	0.0	0.044186175	0.0	0.22185615	5.881225	2.9469163	0.0	0.0	0.029008329	0.0	1.2830832
GSM625982.CEL	0.0	0.0	0.0	1.5214152	0.0	0.0	0.60019314	0.0	0.0	0.0	0.016202748	0.0	0.0	6.9439645	0.9851497	0.0	0.0	0.0	0.0	1.3237944
GSM629176.CEL	0.62003654	0.0	3.4067693	0.41184145	0.17903122	1.718545	0.46145248	0.0	0.0	0.0	0.0	5.3937516	0.0	0.0	0.0	0.15854639	1.0874361	0.0	1.388125	1.2215763
GSM629177.CEL	0.20007393	0.0054712817	3.3144686	0.067812085	0.3659203	0.75954294	0.6817137	0.0	0.0	0.0	0.31109744	4.6247144	0.0	0.0	0.0	0.08558172	0.19277526	0.0	2.2128484	2.2905326
GSM629178.CEL	0.749634	0.19114268	3.7858837	0.28442538	0.35814425	0.9597432	0.8859777	0.0	0.0	0.0	0.006593883	5.3400955	0.15330595	0.0	0.0	0.08343743	0.67099625	0.0	2.0873852	1.1247058
GSM629179.CEL	0.37071937	0.01977808	3.1613467	0.303193	0.10603709	1.0780755	0.33346498	0.0	0.033073485	0.0	0.11201137	4.6715584	0.0	0.0	0.0040248726	0.14090133	0.7752361	0.0	1.1535662	2.0617037
GSM637573.CEL	0.0	2.2499974	0.0	0.0048194528	0.0	0.99455255	0.0	0.0	3.9891386	0.0	1.1958002	0.0	3.4591439	2.530219	0.0	3.1232982	0.0	0.0	0.0	0.0
GSM637574.CEL	0.0	2.2507184	0.0	0.15238678	0.104115464	1.0652846	0.0	0.0	3.5904555	0.0	1.1970565	0.0	3.6906664	1.8616388	0.0	3.8209682	0.0	0.0	0.0	0.0
GSM637575.CEL	0.0	2.1975453	0.0	0.0	0.0	2.7218843	0.0	0.024362266	3.986041	0.0	0.11598438	0.0	4.07024	2.7567513	0.0	4.4986815	0.0	0.0	0.0	0.0
GSM637576.CEL	0.0	2.150277	0.0	0.0	0.0	2.7138858	0.0	0.05080752	4.056243	0.0	0.14971784	0.0	4.1247272	2.7769613	0.0	4.3120933	0.0	0.0	0.0	0.0
GSM637577.CEL	0.0	4.056423	0.0	0.36539486	1.110328	0.40914285	1.0112008	0.0	3.5430856	0.35709298	0.0	0.0	3.3942811	0.0	0.0	5.850741	0.0	0.0	0.0	0.0
GSM637578.CEL	0.0	3.8878603	0.0	0.32173875	1.0816208	0.47895852	0.86741287	0.0	3.6559749	0.26809746	0.0	0.0	3.0852177	0.0	0.0	5.825971	0.0	0.0	0.0	0.0
GSM637579.CEL	0.0	3.876644	0.0	0.5013633	0.12618083	1.8270183	2.027581	2.203361	3.4098816	0.0	0.4611492	0.0	0.0	0.0	0.0	5.394881	0.0	0.0	0.0	0.0
GSM637580.CEL	0.0	3.7685962	0.0	0.13187057	0.0	1.7808425	1.6089375	2.022488	3.831654	0.0	0.5498866	0.0	0.0	0.32258865	0.0	5.2924275	0.006787747	0.0	0.0	0.0
GSM637581.CEL	0.0	3.4932709	0.0	0.7666668	0.0	3.2009137	0.6088971	2.2825007	2.825894	0.0	0.005464256	0.0	0.0	0.0	0.0	4.687642	0.0	0.39283228	0.0	0.0
GSM637582.CEL	0.0	3.5302694	0.0	0.38859147	0.0	2.6807182	0.50051093	2.2296214	2.8332887	0.0	0.09578681	0.0	0.0	0.19387498	0.0	4.6549993	0.0	0.25089744	0.0	0.0
GSM637583.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.085407	0.0	0.2666829	0.0	0.1158725	2.9608784	0.0	2.6007445	0.013191134	3.3271143	0.0	0.0
GSM637584.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.236766	0.0	0.2540171	0.0	0.28000993	2.4866664	0.0	2.3712008	0.032070905	3.6462517	0.0	0.0
GSM637585.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.754715	0.0	0.15078041	0.0	0.5758454	3.8914106	0.0	2.708271	0.0	1.8068427	0.0	0.0
GSM637586.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.083255	0.0	0.14673817	0.0	0.6256267	4.4842315	0.0	2.5793612	0.0	1.4944336	0.0	0.0
GSM637587.CEL	0.0	0.0	0.0	0.3611542	0.0	0.0	0.0	0.4346509	4.722885	1.8109317	0.0	0.0	1.0195879	0.0	0.0	4.7955437	0.0	3.0486205	0.0	0.0
GSM637588.CEL	0.0	0.0	0.0	0.41290373	0.0	0.0	0.0	0.36076576	4.4749618	1.9638588	0.0	0.0	0.8828015	0.0	0.0	5.0623803	0.0	2.9489973	0.0	0.0
GSM637589.CEL	0.9942488	0.0	0.0	0.0	0.0	0.0	0.05400181	3.670683	3.6406112	0.0	4.9384027	0.0	0.0	0.0	0.0	5.0670023	0.12579064	3.2511818	0.0	0.0
GSM637590.CEL	0.9454911	0.0	0.0	0.0	0.0	0.0	0.10368794	3.5255053	3.674438	0.0	5.0240088	0.0	0.0	0.0	0.0	5.165309	0.08798462	3.424451	0.0	0.0
GSM637591.CEL	0.603393	0.0	0.0	0.0	0.0	0.0	0.0	3.5694058	3.466288	0.0	4.5513225	0.0	0.0	0.19205979	0.0	4.3818884	0.7096878	4.7888308	0.0	0.0
GSM637592.CEL	0.6787274	0.0	0.0	0.0	0.0	0.0	0.0	3.5996275	3.2030773	0.0	4.826429	0.0	0.0	0.17667411	0.0	4.5593905	0.79768515	5.073752	0.0	0.0
GSM637593.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.521888	0.0	0.0042978525	0.0	0.0	4.626536	0.83401144	3.4594746	0.69664687	0.0	0.0	0.0
GSM637594.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7254734	0.0	0.0383088	0.0	0.0	5.2499423	0.89756876	3.6044729	0.759887	0.0	0.0	0.0
GSM637595.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.995829	0.25468904	0.0	0.0	0.0	0.06719275	0.0	4.676408	0.2067345	0.0	0.0	0.0
GSM637596.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.226217	0.27309182	0.0	0.0	0.0	0.3703629	0.0	4.6173334	0.15171577	0.0	0.0	0.0
GSM637597.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.273528	0.0	0.10068059	0.0	0.0	5.4412055	1.449003	3.270139	0.586176	0.0	0.0	0.021502197
GSM637598.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.00924468	0.0	5.9325013	0.0	0.05071026	0.0	0.0	4.9206676	1.4111412	3.2072825	0.6854118	0.0	0.0	0.0
GSM641845.CEL	0.27280152	0.0	2.5068653	0.0	0.7712949	0.40699753	0.7277045	0.0	0.0	0.0	2.6727538	2.591107	0.016551256	0.06404459	0.5675471	0.06996706	0.0	0.0	4.772687	0.0
GSM641846.CEL	0.10128203	0.0	2.4316342	0.0	0.60370034	0.17070007	0.61524856	0.0	0.22628206	0.0	2.5976472	2.19549	0.0	0.0	0.12488417	0.1782927	0.0	0.22330609	5.9598207	0.45941663
GSM641847.CEL	0.062341213	0.0	2.59527	0.0	0.843643	0.0	1.0087613	0.0	0.13835573	0.0	2.9638896	1.9165802	0.0	0.14824802	0.34267852	0.18048775	0.0	0.05289322	5.4650183	0.11815792
GSM641848.CEL	0.0	0.0	2.936816	0.0	0.63019955	0.07664718	0.6884024	0.0	0.26830173	0.0	2.6494892	1.9210503	0.0	0.0	0.2350285	0.14721934	0.0	0.29445136	5.656642	0.37280783
GSM641849.CEL	0.22719985	0.02682475	3.0977688	0.0	0.34865427	0.68738234	1.2925768	0.0	0.0	0.0	2.385871	2.7164793	0.13353884	0.0	0.15435344	0.041494325	0.0	0.0	6.1919594	0.0
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	0.70809025	0.05236648	1.8771578	0.0	0.012496874	0.5941426	1.4450668	0.0	0.0	0.0	0.6187218	4.150037	0.0	0.0	0.33301923	0.078602195	0.0	0.3195023	3.6467533	0.05213833
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	1.5901392	0.11082275	2.557459	0.038246334	0.0	0.6080973	0.03771043	0.33279496	0.0	0.0	0.0	5.8113766	0.0	0.0	0.3802269	0.094602525	2.2876844	0.4016365	0.2804716	0.23353875
GSM663163_04_Pae_5-10-07_S2.CEL	0.6656049	0.055072412	5.072414	0.20288035	0.3130592	0.23921889	0.50963193	0.0	0.0	0.0	0.15275729	4.1931095	0.23454681	0.0	0.18379736	0.0557352	0.9538518	0.0	2.8556967	0.0
GSM663164_Pae_5-22-07_S2.CEL	0.9612488	0.0	2.9473343	0.01701647	0.0	1.8139079	0.44269925	0.0	0.0	0.0	0.0	4.3357854	0.0	0.0	0.14813873	0.08781505	2.3939285	0.0	0.4141438	1.4840649
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	5.995537	4.68141	0.0	0.0	0.0	0.0	5.6385555	2.1412678	0.0	0.0	0.0	5.668182	0.0	0.0	0.0	0.1024808	0.0	0.0	0.0	0.0
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	5.7087736	4.77098	0.0	0.0	0.0	0.0	5.4332333	2.3581421	0.0	0.0	0.0	5.6850767	0.0	0.0	0.122421876	0.14386562	0.0	0.0	0.0	0.0
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	4.3495216	1.7795532	0.0	0.06321955	0.60374665	0.0	4.1158257	0.7257053	0.0	0.8853612	0.0	4.6029615	0.0	0.0	0.514456	0.09637545	0.6836041	0.9968093	1.8912834	0.0
GSM685447.CEL	2.259842	0.0	0.0	0.0	0.0	0.36241114	0.0	0.54096663	3.8243732	0.0	0.31598315	0.0	0.0	1.1227841	0.0	3.9206228	3.2284353	0.44906065	0.0	0.0
GSM685448.CEL	2.6124833	0.0	0.0	0.0	0.0	0.37268287	0.0	0.7378763	3.7084556	0.0	0.2754159	0.0	0.0	0.881191	0.0	3.9080706	3.5790548	0.58479196	0.0	0.0
GSM685449.CEL	0.73293424	0.0	0.0	0.0	0.0	2.6371505	0.0	0.71935874	3.7437644	0.0	0.0	0.0	0.0	0.40890157	0.0	3.8694456	2.6103632	0.03832674	0.0	0.0
GSM685450.CEL	0.7516189	0.0	0.0	0.0	0.0	2.5255644	0.0	0.70843464	3.3900867	0.0	0.0	0.0	0.0	0.36520788	0.0	3.7296762	2.7875564	0.19854975	0.0	0.0
GSM698080.CEL	1.5318862	0.20332396	2.8108482	0.39579013	0.0	1.4107533	0.4795878	0.0	0.0	0.0	0.0	1.1385359	0.0	0.0	0.11295855	0.0	1.988163	0.0	0.21399935	3.9423723
GSM698081.CEL	2.1090782	0.10908842	3.0025148	0.6309771	0.0	1.4647048	0.36407232	0.0	0.0	0.0	0.0	1.5422473	0.0	0.0	0.007097367	0.0	2.5096726	0.0	0.63956565	2.488735
GSM711446.CEL	0.0	0.3106669	0.0	0.3374609	0.0	0.37766707	0.0	0.0	0.0	0.0	0.0	0.0	4.514208	0.0	0.0	0.0	6.5239015	0.0	0.0	0.0
GSM711447.CEL	0.0	0.17891188	0.0	0.20371723	0.0	0.098041706	0.0	0.0	0.0	0.0	0.0	0.0	4.5860357	0.0	0.0	0.0	6.3882527	0.0	0.0	0.0
GSM711448.CEL	0.0	0.0	0.6245342	0.0	0.0	0.12143164	0.22580707	0.0	0.0	0.0	0.0032458901	0.0	4.6479187	0.0	0.0	0.0	6.08636	0.0	0.4719932	0.0
GSM711449.CEL	0.0	0.0	0.44238064	0.0	0.0	0.015428849	0.0	0.0	0.0	0.0	0.0	0.0	4.5490417	0.0	0.0	0.0	5.5991025	0.0	0.15175639	0.0
GSM711450.CEL	0.0	0.0	0.0	0.23454317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042238235	4.1078453	0.0	0.0	0.0	7.1542196	0.21390584	0.373214	0.0
GSM711451.CEL	0.0	0.0	0.0	0.03440821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0863256	0.0	0.0	0.0	6.6964116	0.1431939	0.13352698	0.0
GSM711452.CEL	0.0	0.0	0.0	0.14044595	0.0	0.0	0.20219046	0.0	0.0	0.0	0.0	0.0	4.483029	0.0	0.0	0.0	7.2410197	0.09832439	0.10480065	0.0
GSM711453.CEL	1.3952284	0.0	4.4932637	0.22923014	0.0	0.0	0.24122185	2.0487504	0.0	0.0	0.24768645	0.0	4.055808	0.0	0.0	0.07410368	5.769069	0.0	1.7707427	0.09374493
GSM711454.CEL	1.4146571	0.0	3.918666	0.4063449	0.0	0.0	0.37745368	1.865564	0.0	0.0	0.118186414	0.0	4.1763515	0.0	0.0	0.0	5.752808	0.0	1.7760543	0.01787126
GSM711455.CEL	1.0957559	0.0	3.9059465	0.24004316	0.0	0.0	0.24793649	1.8263508	0.0	0.0	0.17363179	0.0	4.4081354	0.0	0.0	0.0	5.584031	0.0	1.518944	0.16048592
GSM717419.CEL	4.274001	3.4671783	2.9004967	0.4767521	0.0	0.0	0.36887115	0.0	0.0	5.0384836	0.0	1.3348094	1.0366288	0.0	0.05052638	0.0	0.31281883	0.0	0.9047755	0.0
GSM717420.CEL	3.0069976	3.500972	1.868131	0.0	0.0	0.0	0.0	0.0	0.0	3.8106298	0.0	1.8352242	0.0	0.0	1.7376981	0.0	0.0	0.0	0.0	0.0
GSM717421.CEL	3.305413	3.4526134	2.193869	0.0	0.0	0.0	0.19041109	0.0	0.0	4.217888	0.0	1.8780313	0.0903413	0.0	1.484271	0.0	0.0	0.0	0.0	0.0
GSM717422.CEL	0.9676905	2.6232831	0.3143008	0.0	0.0	0.0	0.0	0.0	0.34553364	0.9848672	0.0	0.0	0.66504663	0.3229306	4.1681576	1.6872876	0.034923106	0.0	0.0	4.367
GSM717423.CEL	0.6439791	3.0955176	0.024466276	0.0	0.0	0.042520363	0.0	0.0	0.0	1.6517694	0.0	0.0	0.8161464	1.575499	4.8658476	0.0	0.07367942	0.0	0.0	0.0
GSM717424.CEL	0.40535352	2.6023037	0.45426175	0.0	0.2783728	0.0	0.0	0.0	1.2268324	1.1725397	0.0	0.0	0.43752712	2.0360973	4.5633464	2.3028169	0.16524129	0.013237834	0.0	3.7910972
GSM735748_PA14_WT.CEL	0.3900806	1.0556538	0.0	5.9847016	0.18106097	1.7907505	0.0	0.0	0.0	3.1991136	0.0	0.0	0.0	0.44446394	0.19545268	0.19772913	0.0	0.0	0.0	0.0
GSM735749_PA14_WT_adenosine.CEL	0.0	1.918824	0.0	6.439716	0.74255383	2.4274864	0.45007473	0.0	0.0	2.804287	0.0	0.0	0.09200919	0.0	0.0	0.14829916	0.0	0.37772036	0.0	0.0
GSM738261.CEL	0.0	4.512373	0.8091146	0.13104701	0.0	0.0	0.0	0.046709172	0.0	5.4894004	0.0	0.0	3.6586568	0.0	0.0	0.0	0.18131103	0.0	0.0	0.0
GSM738262.CEL	0.0	4.636186	0.8240742	0.24498186	0.0	0.0	0.0	0.10843673	0.0	5.3654456	0.0	0.0	3.906945	0.0	0.0	0.0	0.025244921	0.0	0.0	0.0
GSM738263.CEL	0.0	4.617603	0.6643885	0.14429724	0.0	0.0	0.0	0.18730439	0.0	5.162822	0.0	0.0	3.6880229	0.0	0.0	0.0	0.08250058	0.0	0.0	0.0
GSM738264.CEL	0.0	3.7176056	0.19662619	0.27835542	0.0	0.0	0.0	0.0	0.0	5.9512196	0.0	0.0	3.961267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM738265.CEL	0.0	3.5390658	0.1791819	0.2690335	0.0	0.0	0.0	0.0	0.0	5.662085	0.0	0.0	3.817074	0.0	0.0	0.030448556	0.0	0.0	0.0	0.0
GSM738266.CEL	0.0	3.6139984	0.22000559	0.3675602	0.0	0.0	0.0	0.0	0.0	5.9293613	0.0	0.0	4.351375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM740019.CEL	0.4755583	0.0	0.0	6.949622	0.0	1.3312624	0.0	0.0	0.0	3.0399165	0.0	0.0	0.14310783	0.0	0.0	0.23428175	0.48212373	0.0	0.14212814	0.0
GSM740020.CEL	0.0	0.0	0.0	7.157923	0.0	1.5097287	0.33239532	0.0	0.0	3.025974	0.0	0.0	0.4978712	0.0	0.0	0.23579443	1.2618505	0.0	0.37726355	0.0
GSM741203.CEL	0.0	3.7423613	0.0	0.0911656	0.0	0.0182857	0.0	0.0	0.0	0.78311485	0.0	0.0	7.4406357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741204.CEL	0.0	4.0095096	0.0	0.09431535	0.0	0.057230655	0.0	0.0	0.0	0.6895809	0.0	0.0	7.620858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741205.CEL	0.0	4.382482	0.0	0.052709877	0.0	0.056972183	0.0	0.0	0.0	0.31127092	0.0	0.0	7.6098185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741206.CEL	0.0	3.7774282	0.0	0.29811612	0.0	0.0	0.0	0.0	0.0	0.39742345	0.0	0.0	8.350095	0.0	0.0	0.005516082	0.0	0.0	0.0	0.0
GSM741207.CEL	0.0	3.0758889	0.0	0.41786218	0.0	0.0	0.0	0.0	0.0	0.58653164	0.0	0.0	8.152676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741208.CEL	0.0	4.040306	0.0	0.2718689	0.0	0.022504076	0.0	0.0	0.0	0.55179137	0.0	0.0	7.97997	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741209.CEL	0.0	7.320324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741210.CEL	0.0	7.3541346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.787698	0.02990579	0.0	0.0	0.0	0.0	0.0	0.0
GSM741211.CEL	0.0	7.287445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.455097	0.24322985	0.0	0.0	0.0	0.0	0.0	0.0
GSM741212.CEL	0.0	7.3755054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.897708	0.1792664	0.0	0.0	0.0	0.0	0.0	0.0
GSM741213.CEL	0.0	7.8575697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1103334	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM741214.CEL	0.0	7.7094064	0.0	0.024832845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.141679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM743001_PAO1-PC4-a.CEL	0.0	0.0	3.787772	0.0	0.0	0.0	0.0	0.0	0.4493064	0.0	0.49113294	1.639031	0.0	0.0	0.4930606	1.7955549	0.0	0.0	0.13033718	6.408901
GSM743002_PAO1-PC4-b.CEL	0.0	0.0	3.5029583	0.0	0.0	0.0	0.0	0.0	0.39475957	0.0	0.6399843	1.2012635	0.0	0.0	0.96181273	2.1546352	0.0	0.0	0.07533066	6.6952405
GSM743003_PAO1-PC4-c.CEL	0.0	0.0	4.0468545	0.0	0.0	0.0	0.0	0.0	1.3765337	0.0	1.3849452	1.390639	0.0	0.0	0.007120777	1.8825493	0.0	0.0	1.3243518	6.694682
GSM743004_PAO1-PC24-a.CEL	0.0	0.0	3.7554371	0.0	0.36231315	0.0	0.0	0.0	2.0025284	0.0	2.3757286	0.0	0.0	0.0	0.0	2.6828864	0.0	0.0	0.23382683	7.0100107
GSM743005_PAO1-PC24-b.CEL	0.0	0.0	4.0514336	0.0	0.4433282	0.0	0.0	0.0	1.8363001	0.0	2.2130752	0.0	0.0	0.0	0.0	2.8359556	0.0	0.0	0.44803217	6.858929
GSM743006_PAO1-PC24-c.CEL	0.0	0.0	3.8119044	0.0	0.5246099	0.0	0.0	0.0	1.9643989	0.0	2.4597912	0.0	0.0	0.0	0.0	3.0457006	0.0	0.0	0.28592426	6.9966846
GSM743007_PAO1-SC24-a.CEL	0.205814	0.0	2.4864898	0.0	0.0	0.0	0.0	0.0	1.7999235	0.0	1.5691347	0.0	0.058486372	0.49847364	0.4923669	3.1045566	0.0	0.0	0.0	6.7554555
GSM743008_PAO1-SC24-b.CEL	0.0	0.084028006	1.1448708	0.0	0.0	0.0	0.041953802	0.0	1.5157249	0.0	0.3644876	0.0	0.038841307	1.5092041	2.7725284	3.246105	0.0	0.0	0.0	7.192549
GSM743009_PAO1-SC24-c.CEL	0.14394975	0.062043637	2.4688234	0.0	0.07266122	0.0	0.0	0.0	1.5769705	0.0	1.3210924	0.0	0.02934438	0.39559802	0.123194724	3.0373917	0.0	0.0	0.0	6.50792
GSM767700.CEL	0.0	4.341176	2.3362298	0.08299512	0.0	0.0	2.173874	0.0	0.0	4.8337545	0.0	0.0	5.02561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM767701.CEL	0.0	4.4511905	2.3061905	0.0	0.0	0.0	2.3852825	0.0	0.0	4.6101127	0.0	0.0	4.6053553	0.0	0.0	0.0	0.0	0.002159506	0.0	0.0
GSM767702.CEL	0.0	4.8366327	2.1780586	0.094476044	0.0	0.0	2.0188465	0.0	0.0	4.1162057	0.0	0.0	4.744501	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM767703.CEL	0.0	0.0	0.0	0.12856895	3.3827786	0.010462008	0.8383024	0.0	0.0	6.854771	0.0	0.0	5.943775	0.0	0.0	0.0	0.0	0.0	0.0	1.2739269
GSM767704.CEL	0.0	0.029693983	0.0	0.13854235	3.3955317	0.0	0.7223233	0.0	0.0	6.9294086	0.0	0.0	6.240299	0.0	0.0	0.025760919	0.0	0.0	0.0	1.1568255
GSM767705.CEL	0.0	0.0	0.0	0.0	3.572085	0.06929983	0.84026825	0.0	0.0	6.636587	0.0	0.0	5.429264	0.0	0.0	0.0	0.0	0.0	0.0	1.305732
GSM774085_CF30-1979a.CEL	0.0	0.0	0.0	0.0	0.0	0.0	4.2608204	2.135027	0.0	0.0	3.422731	0.0	0.0	0.19112723	0.3681664	0.018845946	0.0	0.7143518	0.9591116	3.9501512
GSM774086_CF30-1979b.CEL	0.0	0.0	0.0	0.0	0.0	0.0	5.259212	1.9100025	0.0	0.0	4.446661	0.0	0.0	0.0	0.034285363	0.0	0.0	2.0698233	2.804843	1.3446217
GSM774087_CF30-1979c.CEL	0.0	0.0	0.0	0.03638804	0.0	0.0	5.4980717	1.8613722	0.0	0.0	4.488983	0.0	0.0	0.0	0.0	0.0	0.0	2.4633162	2.7530143	0.8512635
GSM774088_CF43-1973a.CEL	0.0	0.0	0.0	0.045795918	0.31746393	0.0	2.349686	1.1746212	0.0	0.0	4.3862314	0.8478091	0.0	0.5493297	0.0	0.0	0.0	2.4776654	4.2805204	1.3199799
GSM774089_CF43-1973b.CEL	0.0	0.0	0.14572802	0.0051412582	0.19767144	0.0	2.124538	1.10028	0.0	0.0	4.276032	0.92156243	0.0	0.4172362	0.0	0.0	0.0	2.6781685	4.3251333	1.6323822
GSM774090_CF43-1973c.CEL	0.0	0.0	0.28814405	0.12873161	0.2053506	0.0	2.2328742	0.97126657	0.0	0.0	4.2278914	0.9984099	0.0	0.16193923	0.0	0.0	0.0	2.6902306	4.7525387	1.6658208
GSM774091_CF66-1973a.CEL	0.0	0.0	0.0	0.0	0.0	0.0	4.283489	1.1463071	0.0	0.0	4.375906	0.0	0.0	0.075832	0.0	0.0	0.0	1.7183583	4.5394497	0.7525166
GSM774092_CF66-1973b.CEL	0.0	0.0	0.0	0.0	0.0	0.0	4.038478	1.4274248	0.0	0.0	4.4507413	0.0	0.0	0.7727554	0.0	0.0	0.0	1.7064091	3.484578	0.7016109
GSM774093_CF66-1973c.CEL	0.0	0.0	0.0	0.0	0.0	0.0	4.1427956	1.2350243	0.0	0.0	4.3831816	0.0	0.0	0.17513224	0.0	0.0	0.0	1.7553173	4.164982	0.63264763
GSM774094_CF66-1992a.CEL	0.0	0.0	0.0	0.0	0.0	0.0	4.8234444	2.6744897	0.0	0.0	4.689346	0.0	0.0	0.62819976	0.1521302	0.0	0.0	1.5477762	1.3612255	1.5344082
GSM774095_CF66-1992b.CEL	0.0	0.0	0.0	0.0	0.0	0.0	5.2439146	2.2538807	0.0	0.0	4.628585	0.0	0.0	0.0	0.07683595	0.0	0.0	1.9754928	2.2877233	1.6124632
GSM774096_CF66-1992c.CEL	0.0	0.0	0.0	0.0	0.0	0.0	5.2021737	2.5264447	0.0	0.0	4.783383	0.0	0.0	0.26477584	0.11938357	0.0	0.0	1.7784706	1.7587019	1.325125
